zip,fips,county,STATE
35055,01043,Cullman County,AL
36322,01045,Dale County,AL
36303,01045,Dale County,AL
36353,01045,Dale County,AL
36345,01045,Dale County,AL
36374,01045,Dale County,AL
36360,01045,Dale County,AL
36317,01045,Dale County,AL
36371,01045,Dale County,AL
36350,01045,Dale County,AL
36362,01045,Dale County,AL
36311,01045,Dale County,AL
36330,01045,Dale County,AL
36361,01045,Dale County,AL
36352,01045,Dale County,AL
36761,01047,Dallas County,AL
36767,01047,Dallas County,AL
36701,01047,Dallas County,AL
36773,01047,Dallas County,AL
36758,01047,Dallas County,AL
36785,01047,Dallas County,AL
36759,01047,Dallas County,AL
36749,01047,Dallas County,AL
36703,01047,Dallas County,AL
36775,01047,Dallas County,AL
35962,01049,DeKalb County,AL
35968,01049,DeKalb County,AL
35765,01049,DeKalb County,AL
35984,01049,DeKalb County,AL
35986,01049,DeKalb County,AL
35983,01049,DeKalb County,AL
35971,01049,DeKalb County,AL
35959,01049,DeKalb County,AL
35956,01049,DeKalb County,AL
35989,01049,DeKalb County,AL
35988,01049,DeKalb County,AL
35771,01049,DeKalb County,AL
35957,01049,DeKalb County,AL
35978,01049,DeKalb County,AL
35966,01049,DeKalb County,AL
35963,01049,DeKalb County,AL
35979,01049,DeKalb County,AL
35975,01049,DeKalb County,AL
35967,01049,DeKalb County,AL
35974,01049,DeKalb County,AL
35951,01049,DeKalb County,AL
35981,01049,DeKalb County,AL
35961,01049,DeKalb County,AL
35954,01049,DeKalb County,AL
35010,01051,Elmore County,AL
36054,01051,Elmore County,AL
35136,01051,Elmore County,AL
36051,01051,Elmore County,AL
36022,01051,Elmore County,AL
36066,01051,Elmore County,AL
36080,01051,Elmore County,AL
36024,01051,Elmore County,AL
36026,01051,Elmore County,AL
36025,01051,Elmore County,AL
36020,01051,Elmore County,AL
36067,01051,Elmore County,AL
36093,01051,Elmore County,AL
36078,01051,Elmore County,AL
36092,01051,Elmore County,AL
36420,01053,Escambia County,AL
36483,01053,Escambia County,AL
36543,01053,Escambia County,AL
36441,01053,Escambia County,AL
36502,01053,Escambia County,AL
36562,01053,Escambia County,AL
36426,01053,Escambia County,AL
36432,01053,Escambia County,AL
36475,01053,Escambia County,AL
36503,01053,Escambia County,AL
35902,01055,Etowah County,AL
35905,01055,Etowah County,AL
35906,01055,Etowah County,AL
35954,01055,Etowah County,AL
35956,01055,Etowah County,AL
35957,01055,Etowah County,AL
35903,01055,Etowah County,AL
35972,01055,Etowah County,AL
35952,01055,Etowah County,AL
36272,01055,Etowah County,AL
35990,01055,Etowah County,AL
35904,01055,Etowah County,AL
35901,01055,Etowah County,AL
35121,01055,Etowah County,AL
35907,01055,Etowah County,AL
35961,01055,Etowah County,AL
36271,01055,Etowah County,AL
35574,01057,Fayette County,AL
35594,01057,Fayette County,AL
35545,01057,Fayette County,AL
35546,01057,Fayette County,AL
35554,01057,Fayette County,AL
35555,01057,Fayette County,AL
35579,01057,Fayette County,AL
35549,01057,Fayette County,AL
35563,01057,Fayette County,AL
35559,01057,Fayette County,AL
35542,01057,Fayette County,AL
35616,01059,Franklin County,AL
35654,01059,Franklin County,AL
35593,01059,Franklin County,AL
35585,01059,Franklin County,AL
35582,01059,Franklin County,AL
35571,01059,Franklin County,AL
35565,01059,Franklin County,AL
35581,01059,Franklin County,AL
35653,01059,Franklin County,AL
35674,01059,Franklin County,AL
35564,01059,Franklin County,AL
36344,01061,Geneva County,AL
36313,01061,Geneva County,AL
36453,01061,Geneva County,AL
36375,01061,Geneva County,AL
36318,01061,Geneva County,AL
36322,01061,Geneva County,AL
36477,01061,Geneva County,AL
36340,01061,Geneva County,AL
36352,01061,Geneva County,AL
36316,01061,Geneva County,AL
36301,01061,Geneva County,AL
36314,01061,Geneva County,AL
36442,01061,Geneva County,AL
36305,01061,Geneva County,AL
36349,01061,Geneva County,AL
35462,01063,Greene County,AL
35491,01063,Greene County,AL
35469,01063,Greene County,AL
35480,01063,Greene County,AL
35443,01063,Greene County,AL
35464,01063,Greene County,AL
36740,01063,Greene County,AL
35463,01063,Greene County,AL
35448,01063,Greene County,AL
35441,01065,Hale County,AL
36765,01065,Hale County,AL
36738,01065,Hale County,AL
36744,01065,Hale County,AL
36786,01065,Hale County,AL
36756,01065,Hale County,AL
35474,01065,Hale County,AL
36776,01065,Hale County,AL
36742,01065,Hale County,AL
36303,01067,Henry County,AL
36319,01067,Henry County,AL
36350,01067,Henry County,AL
36353,01067,Henry County,AL
36345,01067,Henry County,AL
36373,01067,Henry County,AL
36310,01067,Henry County,AL
36317,01067,Henry County,AL
36305,01069,Houston County,AL
36345,01069,Houston County,AL
36321,01069,Houston County,AL
36301,01069,Houston County,AL
36352,01069,Houston County,AL
36343,01069,Houston County,AL
36319,01069,Houston County,AL
36320,01069,Houston County,AL
36350,01069,Houston County,AL
36303,01069,Houston County,AL
36312,01069,Houston County,AL
36370,01069,Houston County,AL
36302,01069,Houston County,AL
36376,01069,Houston County,AL
36375,01069,Houston County,AL
35772,01071,Jackson County,AL
35744,01071,Jackson County,AL
35978,01071,Jackson County,AL
35769,01071,Jackson County,AL
35748,01071,Jackson County,AL
35768,01071,Jackson County,AL
35752,01071,Jackson County,AL
35771,01071,Jackson County,AL
35766,01071,Jackson County,AL
35765,01071,Jackson County,AL
35776,01071,Jackson County,AL
35755,01071,Jackson County,AL
35764,01071,Jackson County,AL
35966,01071,Jackson County,AL
35958,01071,Jackson County,AL
35746,01071,Jackson County,AL
35979,01071,Jackson County,AL
35774,01071,Jackson County,AL
35740,01071,Jackson County,AL
35745,01071,Jackson County,AL
35751,01071,Jackson County,AL
35212,01073,Jefferson County,AL
35215,01073,Jefferson County,AL
35173,01073,Jefferson County,AL
35205,01073,Jefferson County,AL
35180,01073,Jefferson County,AL
35232,01073,Jefferson County,AL
35218,01073,Jefferson County,AL
35444,01073,Jefferson County,AL
35048,01073,Jefferson County,AL
35254,01073,Jefferson County,AL
35181,01073,Jefferson County,AL
35079,01073,Jefferson County,AL
35294,01073,Jefferson County,AL
35133,01073,Jefferson County,AL
35130,01073,Jefferson County,AL
35208,01073,Jefferson County,AL
35224,01073,Jefferson County,AL
35202,01073,Jefferson County,AL
35209,01073,Jefferson County,AL
35235,01073,Jefferson County,AL
35091,01073,Jefferson County,AL
35172,01073,Jefferson County,AL
35126,01073,Jefferson County,AL
35061,01073,Jefferson County,AL
35207,01073,Jefferson County,AL
35211,01073,Jefferson County,AL
35217,01073,Jefferson County,AL
35219,01073,Jefferson County,AL
35116,01073,Jefferson County,AL
35062,01073,Jefferson County,AL
35127,01073,Jefferson County,AL
35210,01073,Jefferson County,AL
35214,01073,Jefferson County,AL
35222,01073,Jefferson County,AL
35006,01073,Jefferson County,AL
35023,01073,Jefferson County,AL
35022,01073,Jefferson County,AL
35243,01073,Jefferson County,AL
35244,01073,Jefferson County,AL
35236,01073,Jefferson County,AL
35270,01073,Jefferson County,AL
35295,01073,Jefferson County,AL
35119,01073,Jefferson County,AL
35015,01073,Jefferson County,AL
35139,01073,Jefferson County,AL
35111,01073,Jefferson County,AL
35073,01073,Jefferson County,AL
35117,01073,Jefferson County,AL
35216,01073,Jefferson County,AL
35223,01073,Jefferson County,AL
35020,01073,Jefferson County,AL
35242,01073,Jefferson County,AL
35234,01073,Jefferson County,AL
35231,01073,Jefferson County,AL
35220,01073,Jefferson County,AL
35229,01073,Jefferson County,AL
35123,01073,Jefferson County,AL
35060,01073,Jefferson County,AL
35293,01073,Jefferson County,AL
35206,01073,Jefferson County,AL
35226,01073,Jefferson County,AL
35213,01073,Jefferson County,AL
35228,01073,Jefferson County,AL
35063,01073,Jefferson County,AL
35255,01073,Jefferson County,AL
35146,01073,Jefferson County,AL
35249,01073,Jefferson County,AL
35064,01073,Jefferson County,AL
35005,01073,Jefferson County,AL
35021,01073,Jefferson County,AL
35036,01073,Jefferson County,AL
35285,01073,Jefferson County,AL
35080,01073,Jefferson County,AL
35094,01073,Jefferson County,AL
35068,01073,Jefferson County,AL
35071,01073,Jefferson County,AL
35118,01073,Jefferson County,AL
35204,01073,Jefferson County,AL
35203,01073,Jefferson County,AL
35221,01073,Jefferson County,AL
35201,01073,Jefferson County,AL
35233,01073,Jefferson County,AL
35266,01073,Jefferson County,AL
35259,01073,Jefferson County,AL
35260,01073,Jefferson County,AL
35253,01073,Jefferson County,AL
35261,01073,Jefferson County,AL
35148,01073,Jefferson County,AL
35142,01073,Jefferson County,AL
35586,01075,Lamar County,AL
35574,01075,Lamar County,AL
35544,01075,Lamar County,AL
35552,01075,Lamar County,AL
35576,01075,Lamar County,AL
35592,01075,Lamar County,AL
35555,01075,Lamar County,AL
35570,01075,Lamar County,AL
35563,01075,Lamar County,AL
35677,01077,Lauderdale County,AL
35614,01077,Lauderdale County,AL
35617,01077,Lauderdale County,AL
35633,01077,Lauderdale County,AL
35648,01077,Lauderdale County,AL
35630,01077,Lauderdale County,AL
35634,01077,Lauderdale County,AL
35652,01077,Lauderdale County,AL
35631,01077,Lauderdale County,AL
35645,01077,Lauderdale County,AL
35610,01077,Lauderdale County,AL
35632,01077,Lauderdale County,AL
35650,01079,Lawrence County,AL
35672,01079,Lawrence County,AL
35643,01079,Lawrence County,AL
35651,01079,Lawrence County,AL
35603,01079,Lawrence County,AL
35618,01079,Lawrence County,AL
35654,01079,Lawrence County,AL
35673,01079,Lawrence County,AL
35619,01079,Lawrence County,AL
36865,01081,Lee County,AL
36832,01081,Lee County,AL
36804,01081,Lee County,AL
36849,01081,Lee County,AL
36867,01081,Lee County,AL
36801,01081,Lee County,AL
36831,01081,Lee County,AL
36877,01081,Lee County,AL
36852,01081,Lee County,AL
36830,01081,Lee County,AL
36854,01081,Lee County,AL
36874,01081,Lee County,AL
36866,01081,Lee County,AL
36870,01081,Lee County,AL
36850,01081,Lee County,AL
36879,01081,Lee County,AL
36803,01081,Lee County,AL
35611,01083,Limestone County,AL
35612,01083,Limestone County,AL
35739,01083,Limestone County,AL
35749,01083,Limestone County,AL
35613,01083,Limestone County,AL
35610,01083,Limestone County,AL
35652,01083,Limestone County,AL
35649,01083,Limestone County,AL
35757,01083,Limestone County,AL
35671,01083,Limestone County,AL
35620,01083,Limestone County,AL
35742,01083,Limestone County,AL
35773,01083,Limestone County,AL
35647,01083,Limestone County,AL
35615,01083,Limestone County,AL
35756,01083,Limestone County,AL
35614,01083,Limestone County,AL
36047,01085,Lowndes County,AL
36775,01085,Lowndes County,AL
36040,01085,Lowndes County,AL
36761,01085,Lowndes County,AL
36752,01085,Lowndes County,AL
36785,01085,Lowndes County,AL
36043,01085,Lowndes County,AL
36032,01085,Lowndes County,AL
36701,01085,Lowndes County,AL
36830,01087,Macon County,AL
36866,01087,Macon County,AL
36832,01087,Macon County,AL
36013,01087,Macon County,AL
36075,01087,Macon County,AL
36083,01087,Macon County,AL
36088,01087,Macon County,AL
36804,01087,Macon County,AL
36078,01087,Macon County,AL
36029,01087,Macon County,AL
36039,01087,Macon County,AL
36089,01087,Macon County,AL
36860,01087,Macon County,AL
36879,01087,Macon County,AL
36087,01087,Macon County,AL
35806,01089,Madison County,AL
35807,01089,Madison County,AL
35897,01089,Madison County,AL
35750,01089,Madison County,AL
35814,01089,Madison County,AL
35899,01089,Madison County,AL
35893,01089,Madison County,AL
35810,01089,Madison County,AL
35805,01089,Madison County,AL
35748,01089,Madison County,AL
35756,01089,Madison County,AL
35815,01089,Madison County,AL
35767,01089,Madison County,AL
35763,01089,Madison County,AL
35758,01089,Madison County,AL
35803,01089,Madison County,AL
35808,01089,Madison County,AL
35773,01089,Madison County,AL
35804,01089,Madison County,AL
35760,01089,Madison County,AL
35762,01089,Madison County,AL
35895,01089,Madison County,AL
35898,01089,Madison County,AL
35741,01089,Madison County,AL
35759,01089,Madison County,AL
35739,01089,Madison County,AL
35776,01089,Madison County,AL
35812,01089,Madison County,AL
35802,01089,Madison County,AL
35816,01089,Madison County,AL
35757,01089,Madison County,AL
35813,01089,Madison County,AL
35809,01089,Madison County,AL
35896,01089,Madison County,AL
35801,01089,Madison County,AL
35749,01089,Madison County,AL
35761,01089,Madison County,AL
35811,01089,Madison County,AL
35824,01089,Madison County,AL
35894,01089,Madison County,AL
36745,01091,Marengo County,AL
36738,01091,Marengo County,AL
36728,01091,Marengo County,AL
36722,01091,Marengo County,AL
36904,01091,Marengo County,AL
36763,01091,Marengo County,AL
36784,01091,Marengo County,AL
36751,01091,Marengo County,AL
36732,01091,Marengo County,AL
36748,01091,Marengo County,AL
36754,01091,Marengo County,AL
36736,01091,Marengo County,AL
36783,01091,Marengo County,AL
36782,01091,Marengo County,AL
36773,01091,Marengo County,AL
36742,01091,Marengo County,AL
36764,01091,Marengo County,AL
36786,01091,Marengo County,AL
36769,01091,Marengo County,AL
35565,01093,Marion County,AL
35552,01093,Marion County,AL
35571,01093,Marion County,AL
35581,01093,Marion County,AL
35570,01093,Marion County,AL
35594,01093,Marion County,AL
35563,01093,Marion County,AL
35564,01093,Marion County,AL
35593,01093,Marion County,AL
35548,01093,Marion County,AL
35554,01093,Marion County,AL
35543,01093,Marion County,AL
35016,01095,Marshall County,AL
35976,01095,Marshall County,AL
35087,01095,Marshall County,AL
35975,01095,Marshall County,AL
35754,01095,Marshall County,AL
35747,01095,Marshall County,AL
35755,01095,Marshall County,AL
35962,01095,Marshall County,AL
35956,01095,Marshall County,AL
35964,01095,Marshall County,AL
35175,01095,Marshall County,AL
35760,01095,Marshall County,AL
35776,01095,Marshall County,AL
35957,01095,Marshall County,AL
35980,01095,Marshall County,AL
35769,01095,Marshall County,AL
35951,01095,Marshall County,AL
35950,01095,Marshall County,AL
35952,01095,Marshall County,AL
36688,01097,Mobile County,AL
36505,01097,Mobile County,AL
36618,01097,Mobile County,AL
36608,01097,Mobile County,AL
36611,01097,Mobile County,AL
36602,01097,Mobile County,AL
36590,01097,Mobile County,AL
36670,01097,Mobile County,AL
36560,01097,Mobile County,AL
36521,01097,Mobile County,AL
36575,01097,Mobile County,AL
36544,01097,Mobile County,AL
36619,01097,Mobile County,AL
36652,01097,Mobile County,AL
36685,01097,Mobile County,AL
36528,01097,Mobile County,AL
36522,01097,Mobile County,AL
36525,01097,Mobile County,AL
36571,01097,Mobile County,AL
36572,01097,Mobile County,AL
36582,01097,Mobile County,AL
36603,01097,Mobile County,AL
36606,01097,Mobile County,AL
36689,01097,Mobile County,AL
36644,01097,Mobile County,AL
36675,01097,Mobile County,AL
36523,01097,Mobile County,AL
36604,01097,Mobile County,AL
36695,01097,Mobile County,AL
36587,01097,Mobile County,AL
36617,01097,Mobile County,AL
36691,01097,Mobile County,AL
36509,01097,Mobile County,AL
36640,01097,Mobile County,AL
36663,01097,Mobile County,AL
36512,01097,Mobile County,AL
36612,01097,Mobile County,AL
36693,01097,Mobile County,AL
36601,01097,Mobile County,AL
36660,01097,Mobile County,AL
36568,01097,Mobile County,AL
36605,01097,Mobile County,AL
36671,01097,Mobile County,AL
36609,01097,Mobile County,AL
36616,01097,Mobile County,AL
36541,01097,Mobile County,AL
36610,01097,Mobile County,AL
36607,01097,Mobile County,AL
36613,01097,Mobile County,AL
36615,01097,Mobile County,AL
36633,01097,Mobile County,AL
36033,01099,Monroe County,AL
36481,01099,Monroe County,AL
36460,01099,Monroe County,AL
36444,01099,Monroe County,AL
36751,01099,Monroe County,AL
36401,01099,Monroe County,AL
36470,01099,Monroe County,AL
36482,01099,Monroe County,AL
36471,01099,Monroe County,AL
36502,01099,Monroe County,AL
36480,01099,Monroe County,AL
36768,01099,Monroe County,AL
36445,01099,Monroe County,AL
36425,01099,Monroe County,AL
36726,01099,Monroe County,AL
36475,01099,Monroe County,AL
36439,01099,Monroe County,AL
36458,01099,Monroe County,AL
36105,01101,Montgomery County,AL
36117,01101,Montgomery County,AL
36069,01101,Montgomery County,AL
36124,01101,Montgomery County,AL
36118,01101,Montgomery County,AL
36029,01101,Montgomery County,AL
36054,01101,Montgomery County,AL
36065,01101,Montgomery County,AL
36106,01101,Montgomery County,AL
36064,01101,Montgomery County,AL
36110,01101,Montgomery County,AL
36036,01101,Montgomery County,AL
36119,01101,Montgomery County,AL
36116,01101,Montgomery County,AL
36041,01101,Montgomery County,AL
36130,01101,Montgomery County,AL
36109,01101,Montgomery County,AL
36113,01101,Montgomery County,AL
36123,01101,Montgomery County,AL
36111,01101,Montgomery County,AL
36101,01101,Montgomery County,AL
36102,01101,Montgomery County,AL
36121,01101,Montgomery County,AL
36052,01101,Montgomery County,AL
36104,01101,Montgomery County,AL
36043,01101,Montgomery County,AL
36013,01101,Montgomery County,AL
36047,01101,Montgomery County,AL
36057,01101,Montgomery County,AL
36107,01101,Montgomery County,AL
36125,01101,Montgomery County,AL
36046,01101,Montgomery County,AL
36120,01101,Montgomery County,AL
36103,01101,Montgomery County,AL
36114,01101,Montgomery County,AL
36112,01101,Montgomery County,AL
36108,01101,Montgomery County,AL
36115,01101,Montgomery County,AL
36131,01101,Montgomery County,AL
35601,01103,Morgan County,AL
35622,01103,Morgan County,AL
35754,01103,Morgan County,AL
35603,01103,Morgan County,AL
35175,01103,Morgan County,AL
35087,01103,Morgan County,AL
35602,01103,Morgan County,AL
35673,01103,Morgan County,AL
35775,01103,Morgan County,AL
35019,01103,Morgan County,AL
35016,01103,Morgan County,AL
35670,01103,Morgan County,AL
35640,01103,Morgan County,AL
35621,01103,Morgan County,AL
35619,01103,Morgan County,AL
35179,01103,Morgan County,AL
36773,01105,Perry County,AL
36756,01105,Perry County,AL
36786,01105,Perry County,AL
35042,01105,Perry County,AL
36765,01105,Perry County,AL
36701,01105,Perry County,AL
36728,01105,Perry County,AL
36759,01105,Perry County,AL
35466,01107,Pickens County,AL
35461,01107,Pickens County,AL
35481,01107,Pickens County,AL
35442,01107,Pickens County,AL
35555,01107,Pickens County,AL
35574,01107,Pickens County,AL
35447,01107,Pickens County,AL
35471,01107,Pickens County,AL
35576,01107,Pickens County,AL
36005,01109,Pike County,AL
36082,01109,Pike County,AL
36010,01109,Pike County,AL
36079,01109,Pike County,AL
36081,01109,Pike County,AL
36035,01109,Pike County,AL
36034,01109,Pike County,AL
36049,01109,Pike County,AL
36264,01111,Randolph County,AL
36276,01111,Randolph County,AL
36280,01111,Randolph County,AL
36258,01111,Randolph County,AL
36274,01111,Randolph County,AL
36278,01111,Randolph County,AL
36266,01111,Randolph County,AL
36263,01111,Randolph County,AL
36804,01113,Russell County,AL
36860,01113,Russell County,AL
36871,01113,Russell County,AL
36869,01113,Russell County,AL
36867,01113,Russell County,AL
36875,01113,Russell County,AL
36858,01113,Russell County,AL
36027,01113,Russell County,AL
36877,01113,Russell County,AL
36870,01113,Russell County,AL
36856,01113,Russell County,AL
36851,01113,Russell County,AL
36868,01113,Russell County,AL
36874,01113,Russell County,AL
35054,01115,St. Clair County,AL
35094,01115,St. Clair County,AL
35135,01115,St. Clair County,AL
35972,01115,St. Clair County,AL
35182,01115,St. Clair County,AL
35178,01115,St. Clair County,AL
35120,01115,St. Clair County,AL
35004,01115,St. Clair County,AL
35131,01115,St. Clair County,AL
35146,01115,St. Clair County,AL
35052,01115,St. Clair County,AL
35987,01115,St. Clair County,AL
35121,01115,St. Clair County,AL
35125,01115,St. Clair County,AL
35906,01115,St. Clair County,AL
35133,01115,St. Clair County,AL
35903,01115,St. Clair County,AL
35173,01115,St. Clair County,AL
35112,01115,St. Clair County,AL
35128,01115,St. Clair County,AL
35953,01115,St. Clair County,AL
35124,01117,Shelby County,AL
35051,01117,Shelby County,AL
35078,01117,Shelby County,AL
35143,01117,Shelby County,AL
35178,01117,Shelby County,AL
35128,01117,Shelby County,AL
35187,01117,Shelby County,AL
35035,01117,Shelby County,AL
35043,01117,Shelby County,AL
35114,01117,Shelby County,AL
35007,01117,Shelby County,AL
35242,01117,Shelby County,AL
35094,01117,Shelby County,AL
35216,01117,Shelby County,AL
35243,01117,Shelby County,AL
35115,01117,Shelby County,AL
35040,01117,Shelby County,AL
35244,01117,Shelby County,AL
35022,01117,Shelby County,AL
35080,01117,Shelby County,AL
35238,01117,Shelby County,AL
35147,01117,Shelby County,AL
35137,01117,Shelby County,AL
35185,01117,Shelby County,AL
35186,01117,Shelby County,AL
35176,01117,Shelby County,AL
35442,01119,Sumter County,AL
35459,01119,Sumter County,AL
35460,01119,Sumter County,AL
36912,01119,Sumter County,AL
35477,01119,Sumter County,AL
35470,01119,Sumter County,AL
36907,01119,Sumter County,AL
36922,01119,Sumter County,AL
36901,01119,Sumter County,AL
35464,01119,Sumter County,AL
36925,01119,Sumter County,AL
36268,01121,Talladega County,AL
35151,01121,Talladega County,AL
36260,01121,Talladega County,AL
36203,01121,Talladega County,AL
35044,01121,Talladega County,AL
35096,01121,Talladega County,AL
35014,01121,Talladega County,AL
35150,01121,Talladega County,AL
35072,01121,Talladega County,AL
35149,01121,Talladega County,AL
35032,01121,Talladega County,AL
35160,01121,Talladega County,AL
35082,01121,Talladega County,AL
35089,01123,Tallapoosa County,AL
36251,01123,Tallapoosa County,AL
35010,01123,Tallapoosa County,AL
36850,01123,Tallapoosa County,AL
36078,01123,Tallapoosa County,AL
35072,01123,Tallapoosa County,AL
36256,01123,Tallapoosa County,AL
36861,01123,Tallapoosa County,AL
36276,01123,Tallapoosa County,AL
36849,01123,Tallapoosa County,AL
36255,01123,Tallapoosa County,AL
36853,01123,Tallapoosa County,AL
36866,01123,Tallapoosa County,AL
36879,01123,Tallapoosa County,AL
35457,01125,Tuscaloosa County,AL
35480,01125,Tuscaloosa County,AL
35468,01125,Tuscaloosa County,AL
35453,01125,Tuscaloosa County,AL
35486,01125,Tuscaloosa County,AL
35444,01125,Tuscaloosa County,AL
35449,01125,Tuscaloosa County,AL
35405,01125,Tuscaloosa County,AL
35456,01125,Tuscaloosa County,AL
35402,01125,Tuscaloosa County,AL
35403,01125,Tuscaloosa County,AL
35466,01125,Tuscaloosa County,AL
35478,01125,Tuscaloosa County,AL
35111,01125,Tuscaloosa County,AL
35474,01125,Tuscaloosa County,AL
35546,01125,Tuscaloosa County,AL
35188,01125,Tuscaloosa County,AL
35452,01125,Tuscaloosa County,AL
35490,01125,Tuscaloosa County,AL
35469,01125,Tuscaloosa County,AL
35579,01125,Tuscaloosa County,AL
35440,01125,Tuscaloosa County,AL
35401,01125,Tuscaloosa County,AL
35475,01125,Tuscaloosa County,AL
35006,01125,Tuscaloosa County,AL
35482,01125,Tuscaloosa County,AL
35463,01125,Tuscaloosa County,AL
35404,01125,Tuscaloosa County,AL
35473,01125,Tuscaloosa County,AL
35476,01125,Tuscaloosa County,AL
35446,01125,Tuscaloosa County,AL
35458,01125,Tuscaloosa County,AL
35184,01125,Tuscaloosa County,AL
35555,01125,Tuscaloosa County,AL
35406,01125,Tuscaloosa County,AL
35407,01125,Tuscaloosa County,AL
35574,01125,Tuscaloosa County,AL
35006,01127,Walker County,AL
35130,01127,Walker County,AL
35587,01127,Walker County,AL
35546,01127,Walker County,AL
35560,01127,Walker County,AL
35550,01127,Walker County,AL
35579,01127,Walker County,AL
35580,01127,Walker County,AL
35502,01127,Walker County,AL
35148,01127,Walker County,AL
35501,01127,Walker County,AL
35503,01127,Walker County,AL
35038,01127,Walker County,AL
35584,01127,Walker County,AL
35573,01127,Walker County,AL
35063,01127,Walker County,AL
35504,01127,Walker County,AL
35549,01127,Walker County,AL
35033,01127,Walker County,AL
35062,01127,Walker County,AL
35578,01127,Walker County,AL
35554,01127,Walker County,AL
36529,01129,Washington County,AL
36583,01129,Washington County,AL
36558,01129,Washington County,AL
36548,01129,Washington County,AL
36538,01129,Washington County,AL
36513,01129,Washington County,AL
36553,01129,Washington County,AL
36581,01129,Washington County,AL
36518,01129,Washington County,AL
36522,01129,Washington County,AL
36584,01129,Washington County,AL
36569,01129,Washington County,AL
36585,01129,Washington County,AL
36539,01129,Washington County,AL
36556,01129,Washington County,AL
36435,01131,Wilcox County,AL
36722,01131,Wilcox County,AL
36784,01131,Wilcox County,AL
36720,01131,Wilcox County,AL
36769,01131,Wilcox County,AL
36751,01131,Wilcox County,AL
36768,01131,Wilcox County,AL
36741,01131,Wilcox County,AL
36766,01131,Wilcox County,AL
36761,01131,Wilcox County,AL
36726,01131,Wilcox County,AL
36728,01131,Wilcox County,AL
36783,01131,Wilcox County,AL
36753,01131,Wilcox County,AL
36723,01131,Wilcox County,AL
35503,01133,Winston County,AL
35578,01133,Winston County,AL
35540,01133,Winston County,AL
35053,01133,Winston County,AL
35565,01133,Winston County,AL
35541,01133,Winston County,AL
35551,01133,Winston County,AL
35553,01133,Winston County,AL
35575,01133,Winston County,AL
35179,01133,Winston County,AL
35098,01133,Winston County,AL
35577,01133,Winston County,AL
35572,01133,Winston County,AL
99553,02013,Aleutians East Borough,AK
99583,02013,Aleutians East Borough,AK
99612,02013,Aleutians East Borough,AK
99661,02013,Aleutians East Borough,AK
99571,02013,Aleutians East Borough,AK
99685,02016,Aleutians West Census Area,AK
99591,02016,Aleutians West Census Area,AK
99547,02016,Aleutians West Census Area,AK
99660,02016,Aleutians West Census Area,AK
99546,02016,Aleutians West Census Area,AK
99638,02016,Aleutians West Census Area,AK
99692,02016,Aleutians West Census Area,AK
99517,02020,Anchorage Municipality,AK
99523,02020,Anchorage Municipality,AK
99520,02020,Anchorage Municipality,AK
99529,02020,Anchorage Municipality,AK
99502,02020,Anchorage Municipality,AK
99516,02020,Anchorage Municipality,AK
99503,02020,Anchorage Municipality,AK
99577,02020,Anchorage Municipality,AK
99587,02020,Anchorage Municipality,AK
99508,02020,Anchorage Municipality,AK
99518,02020,Anchorage Municipality,AK
99567,02020,Anchorage Municipality,AK
99524,02020,Anchorage Municipality,AK
99521,02020,Anchorage Municipality,AK
99530,02020,Anchorage Municipality,AK
99599,02020,Anchorage Municipality,AK
99506,02020,Anchorage Municipality,AK
99540,02020,Anchorage Municipality,AK
99510,02020,Anchorage Municipality,AK
99501,02020,Anchorage Municipality,AK
99505,02020,Anchorage Municipality,AK
99509,02020,Anchorage Municipality,AK
99504,02020,Anchorage Municipality,AK
99519,02020,Anchorage Municipality,AK
99522,02020,Anchorage Municipality,AK
99515,02020,Anchorage Municipality,AK
99507,02020,Anchorage Municipality,AK
99514,02020,Anchorage Municipality,AK
99511,02020,Anchorage Municipality,AK
99513,02020,Anchorage Municipality,AK
99681,02050,Bethel Census Area,AK
99621,02050,Bethel Census Area,AK
99551,02050,Bethel Census Area,AK
99656,02050,Bethel Census Area,AK
99557,02050,Bethel Census Area,AK
99668,02050,Bethel Census Area,AK
99559,02050,Bethel Census Area,AK
99575,02050,Bethel Census Area,AK
99630,02050,Bethel Census Area,AK
99641,02050,Bethel Census Area,AK
99614,02050,Bethel Census Area,AK
99626,02050,Bethel Census Area,AK
99561,02050,Bethel Census Area,AK
99637,02050,Bethel Census Area,AK
99679,02050,Bethel Census Area,AK
99651,02050,Bethel Census Area,AK
99609,02050,Bethel Census Area,AK
99690,02050,Bethel Census Area,AK
99545,02050,Bethel Census Area,AK
99607,02050,Bethel Census Area,AK
99680,02050,Bethel Census Area,AK
99578,02050,Bethel Census Area,AK
99634,02050,Bethel Census Area,AK
99655,02050,Bethel Census Area,AK
99589,02050,Bethel Census Area,AK
99622,02050,Bethel Census Area,AK
99552,02050,Bethel Census Area,AK
99613,02060,Bristol Bay Borough,AK
99633,02060,Bristol Bay Borough,AK
99670,02060,Bristol Bay Borough,AK
99729,02068,Denali Borough,AK
99744,02068,Denali Borough,AK
99743,02068,Denali Borough,AK
99755,02068,Denali Borough,AK
99628,02070,Dillingham Census Area,AK
99576,02070,Dillingham Census Area,AK
99580,02070,Dillingham Census Area,AK
99569,02070,Dillingham Census Area,AK
99636,02070,Dillingham Census Area,AK
99678,02070,Dillingham Census Area,AK
99555,02070,Dillingham Census Area,AK
